Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-27 00:00:00+05:30,50.110291563988575,50.89102349413144,49.4390840220246,50.67439651489258,7168100,0.0,0.0
2015-07-28 00:00:00+05:30,50.69184588873868,51.93927488602125,50.64289970026863,51.75172424316406,8062600,0.0,0.0
2015-07-29 00:00:00+05:30,52.04395455829983,53.30882795372109,51.76965549023712,52.72291564941406,5517800,0.0,0.0
2015-07-30 00:00:00+05:30,52.77574278106898,53.30446741198039,52.01875540836254,52.73309326171875,3616800,0.0,0.0
2015-07-31 00:00:00+05:30,52.38804001167321,53.767285147199736,52.151058801756506,53.41835403442383,6296500,0.0,0.0
2015-08-03 00:00:00+05:30,53.55017595525908,55.24733477712719,52.87266789371784,55.076263427734375,4170800,0.0,0.0
2015-08-04 00:00:00+05:30,55.247332562697025,55.3248744533269,53.32191476736906,54.53881072998047,4563800,0.0,0.0
2015-08-05 00:00:00+05:30,54.76270573598581,55.443119913741306,53.60832545018903,53.910247802734375,5596900,0.0,0.0
2015-08-06 00:00:00+05:30,53.98729944520267,54.27807410270135,52.2630019918611,52.92548370361328,3163800,0.0,0.0
2015-08-07 00:00:00+05:30,53.06651547218363,54.03431381783545,52.72727895269162,53.140663146972656,4062800,0.0,0.0
2015-08-10 00:00:00+05:30,53.5996045483928,54.035768441210095,52.498537058361634,52.71467971801758,4285300,0.0,0.0
2015-08-11 00:00:00+05:30,52.72728509023062,53.1721711907502,52.37641280971297,52.846500396728516,3530600,0.0,0.0
2015-08-12 00:00:00+05:30,53.3088267452084,53.3088267452084,51.07954927534345,51.48566436767578,4404000,0.0,0.0
2015-08-13 00:00:00+05:30,51.564177713224495,52.45588726959699,51.48566710370095,51.913108825683594,3891700,0.0,0.0
2015-08-14 00:00:00+05:30,52.328917671150656,52.79513036372195,51.55254849191611,52.453468322753906,6539900,0.0,0.0
2015-08-17 00:00:00+05:30,52.6293787454412,52.6293787454412,51.08051550522699,52.339088439941406,8362500,0.0,0.0
2015-08-18 00:00:00+05:30,52.339574820134885,52.533910196206556,52.14814929834344,52.315826416015625,3680800,0.0,0.0
2015-08-19 00:00:00+05:30,52.31582659281262,52.43649865693524,51.95235732200004,52.252342224121094,6178000,0.0,0.0
2015-08-20 00:00:00+05:30,52.19903931381217,52.339581225606096,51.17696304065163,51.44593048095703,5316000,0.0,0.0
2015-08-21 00:00:00+05:30,50.51738042938286,52.32406714449972,50.468918600305166,51.80018615722656,4970900,0.0,0.0
2015-08-24 00:00:00+05:30,48.995660723760246,50.88570181642181,46.051560883341914,47.21030044555664,14469900,0.0,0.0
2015-08-25 00:00:00+05:30,47.63434826621528,49.265112828186005,47.09641340491363,47.644039154052734,24910200,0.0,0.0
2015-08-26 00:00:00+05:30,47.96825425323571,49.0925857490374,47.41577754394799,48.1451416015625,11040300,0.0,0.0
2015-08-27 00:00:00+05:30,48.4771103598982,49.87767840010317,48.4771103598982,49.431339263916016,6201100,0.0,0.0
2015-08-28 00:00:00+05:30,49.482216261802535,49.71193204727845,47.367310664405956,48.9714241027832,20694900,0.0,0.0
2015-08-31 00:00:00+05:30,49.06689482892464,49.13571084419171,48.45287494802133,48.66804885864258,4484400,0.0,0.0
2015-09-01 00:00:00+05:30,48.66805576290554,49.18951130008595,47.34793205816672,47.83304214477539,6406400,0.0,0.0
2015-09-02 00:00:00+05:30,48.1814837715321,48.99565505427992,48.152891773632504,48.67531967163086,4201500,0.0,0.0
2015-09-03 00:00:00+05:30,49.14783330546362,50.80428365565872,49.14783330546362,50.42239761352539,14177400,0.0,0.0
2015-09-04 00:00:00+05:30,50.92253161783231,50.92253161783231,48.58179214471606,49.19532775878906,6736300,0.0,0.0
2015-09-07 00:00:00+05:30,50.032755028571565,50.032755028571565,48.31475785079538,48.841060638427734,5277800,0.0,0.0
2015-09-08 00:00:00+05:30,49.00534474172575,49.4298765248379,48.03415235250197,48.57499694824219,3858700,0.0,0.0
2015-09-09 00:00:00+05:30,49.43086155067601,49.594663824341325,48.46257869590602,48.946720123291016,5512500,0.0,0.0
2015-09-10 00:00:00+05:30,48.65546057414256,49.58303133417195,47.866486901619105,48.992759704589844,5638800,0.0,0.0
2015-09-11 00:00:00+05:30,49.75119338502966,49.75119338502966,48.44900570586618,48.81974411010742,2067800,0.0,0.0
2015-09-14 00:00:00+05:30,48.811501783554334,50.21691707284299,48.811501783554334,49.90530014038086,6167300,0.0,0.0
2015-09-15 00:00:00+05:30,50.16069873034269,51.06985630166059,49.67413557937274,50.74031066894531,6967300,0.0,0.0
2015-09-16 00:00:00+05:30,50.908479219807745,51.0310924320662,49.9164517395052,50.40204620361328,4191600,0.0,0.0
2015-09-18 00:00:00+05:30,50.594924632210756,51.11832128399449,47.73563221680043,48.129146575927734,34401500,0.0,0.0
2015-09-21 00:00:00+05:30,47.96825815436371,48.68065489796527,47.20254858529963,47.841285705566406,7069800,0.0,0.0
2015-09-22 00:00:00+05:30,48.103947599603835,48.12236065475707,46.36413942906158,46.73148727416992,12573700,0.0,0.0
2015-09-23 00:00:00+05:30,46.724699648968,47.28977335272521,45.33236957879949,46.959259033203125,14319300,0.0,0.0
2015-09-24 00:00:00+05:30,46.96168478577122,47.40269595351331,46.40824305707217,47.18412780761719,2846800,0.0,0.0
2015-09-28 00:00:00+05:30,46.825507908359334,47.65130760539293,46.620993573461824,46.74457550048828,2262200,0.0,0.0
2015-09-29 00:00:00+05:30,46.138303629867394,49.90675332854053,45.86642637986069,49.5379524230957,10475100,0.0,0.0
2015-09-30 00:00:00+05:30,49.577208825422225,50.401071007155906,48.675804759694515,49.734710693359375,8438400,0.0,0.0
2015-10-01 00:00:00+05:30,49.819520318712044,50.30414598835944,49.20501236662925,49.50499725341797,5197600,0.0,0.0
2015-10-05 00:00:00+05:30,50.29930088950707,50.725770166327244,49.52922847800013,50.47425079345703,4358800,0.0,0.0
2015-10-06 00:00:00+05:30,50.64338646958899,50.8120360088639,49.84617880704364,50.065711975097656,7465000,0.0,0.0
