Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-27 00:00:00+05:30,714.8458916083916,719.813548951049,708.4872659536509,710.375,786515,0.0,0.0
2015-07-28 00:00:00+05:30,713.2562727614311,726.6689477228762,712.8588359138412,724.681884765625,845718,0.0,0.0
2015-07-29 00:00:00+05:30,727.2153389429707,732.5307078126739,716.4852116768176,721.254150390625,934479,0.0,0.0
2015-07-30 00:00:00+05:30,728.7553173943131,729.2024186741581,709.182735732954,712.163330078125,2401018,0.0,0.0
2015-07-31 00:00:00+05:30,692.7397421620207,704.1156883851125,679.3767332149072,690.9017333984375,4943619,0.0,0.0
2015-08-03 00:00:00+05:30,690.4547483968628,700.9861583510237,682.705214596598,685.7354736328125,1457009,0.0,0.0
2015-08-04 00:00:00+05:30,689.5107514997501,694.4784082108433,675.7503666661579,686.381103515625,1465951,0.0,0.0
2015-08-05 00:00:00+05:30,690.5044230418072,691.100517712033,678.9297562987061,687.4244995117188,1479018,0.0,0.0
2015-08-06 00:00:00+05:30,689.7096150878095,705.4074014713549,686.3315835570165,702.2280883789062,1185758,0.0,0.0
2015-08-07 00:00:00+05:30,701.3338998586996,707.8911834067487,696.8132830874717,700.439697265625,877326,0.0,0.0
2015-08-10 00:00:00+05:30,703.4202766334585,711.8652940789166,697.4590878484291,702.7247924804688,966468,0.0,0.0
2015-08-11 00:00:00+05:30,702.2775965030921,706.3511113411588,695.3726022704018,700.1415405273438,691182,0.0,0.0
2015-08-12 00:00:00+05:30,698.4029246341779,699.69450335362,678.1348593863268,681.7116088867188,786631,0.0,0.0
2015-08-13 00:00:00+05:30,683.5495880270539,690.504307672678,678.6812600189799,686.2817993164062,592486,0.0,0.0
2015-08-14 00:00:00+05:30,688.0204329150338,714.8457783138871,687.5236672594995,713.0574340820312,822516,0.0,0.0
2015-08-17 00:00:00+05:30,714.1504504053058,720.0619751266895,700.9364932071466,715.1439819335938,762387,0.0,0.0
2015-08-18 00:00:00+05:30,715.1935280472111,716.932207934036,694.4784233660349,700.5389404296875,473957,0.0,0.0
2015-08-19 00:00:00+05:30,700.1416653822531,714.0511064856425,692.7895079714641,707.7918701171875,945270,0.0,0.0
2015-08-20 00:00:00+05:30,708.3381506376581,710.3748776693418,688.5171891256697,692.9384155273438,815752,0.0,0.0
2015-08-21 00:00:00+05:30,685.1391864315456,695.4719366029252,675.6013098428416,683.549560546875,1230793,0.0,0.0
2015-08-24 00:00:00+05:30,667.6530149351412,670.3852259337597,626.6201855203195,643.4108276367188,2496993,0.0,0.0
2015-08-25 00:00:00+05:30,653.7436548303295,656.2274833061286,617.8771958959277,635.3136596679688,1764531,0.0,0.0
2015-08-26 00:00:00+05:30,635.3136610339996,643.3115766152009,619.2681047896991,623.1925659179688,1274155,0.0,0.0
2015-08-27 00:00:00+05:30,620.9571483295006,651.0611387524455,620.9571483295006,646.19287109375,1949517,0.0,0.0
2015-08-28 00:00:00+05:30,654.7371771261977,657.7177712557556,636.8536123488509,643.2619018554688,1217068,0.0,0.0
2015-08-31 00:00:00+05:30,637.8471090437017,654.6378126500533,633.3762180924608,647.484375,582636,0.0,0.0
2015-09-01 00:00:00+05:30,642.6161084326488,643.2122636670979,604.5638672869462,609.7799072265625,2257583,0.0,0.0
2015-09-02 00:00:00+05:30,613.9526766981277,614.9958724312116,597.1123090971861,604.7625122070312,1747255,0.0,0.0
2015-09-03 00:00:00+05:30,605.7559893689892,625.8749963217999,601.0863805654556,623.0433959960938,1835581,0.0,0.0
2015-09-04 00:00:00+05:30,619.7649761606888,619.7649761606888,590.6545135262385,602.378173828125,1696206,0.0,0.0
2015-09-07 00:00:00+05:30,601.3349300379533,609.2831819013215,591.1512323380127,596.7647094726562,1236366,0.0,0.0
2015-09-08 00:00:00+05:30,600.0929627175951,620.4603563197652,596.6652672759905,616.3869018554688,1557330,0.0,0.0
2015-09-09 00:00:00+05:30,624.0370774538937,635.0653128971393,622.0500145603735,630.5944213867188,1266193,0.0,0.0
