Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-27 00:00:00+05:30,533.6329212063919,544.5980030165564,532.3025358479532,538.2748413085938,335463,0.0,0.0
2015-07-28 00:00:00+05:30,537.1416198964228,546.3887930768788,531.7760711549693,537.3974609375,359079,0.0,0.0
2015-07-29 00:00:00+05:30,537.2878449403722,540.6066077092694,532.170792510542,534.6050415039062,233093,0.0,0.0
2015-07-30 00:00:00+05:30,538.6037061280971,545.6944480370952,534.7586298410201,543.98388671875,379720,0.0,0.0
2015-07-31 00:00:00+05:30,546.7909669650529,549.7149806664071,541.5423502267673,543.3186645507812,434994,0.0,0.0
2015-08-03 00:00:00+05:30,543.4281556669428,547.9603698278053,542.4047916446561,546.534912109375,419687,0.0,0.0
2015-08-04 00:00:00+05:30,546.7909842278357,553.8159155119199,543.1359380706183,550.409423828125,840449,0.0,0.0
2015-08-05 00:00:00+05:30,550.445908131023,553.9474145282786,545.7163183973712,550.0877075195312,491441,0.0,0.0
2015-08-06 00:00:00+05:30,550.4458120710028,554.831831482751,543.866811868504,548.567138671875,337336,0.0,0.0
2015-08-07 00:00:00+05:30,548.9838615846248,561.8349003498711,541.5276336073074,556.8348388671875,2197720,0.0,0.0
2015-08-10 00:00:00+05:30,559.1813816765845,560.8626806822457,547.5218769703143,551.6666870117188,466277,0.0,0.0
2015-08-11 00:00:00+05:30,551.9225592565421,555.2705264025693,541.2864759730677,543.8742065429688,405999,0.0,0.0
2015-08-12 00:00:00+05:30,542.112377195645,549.4224098095622,529.3929030983543,535.233642578125,476717,0.0,0.0
2015-08-13 00:00:00+05:30,535.0508938335462,538.7205122429796,522.5215078852206,527.0902709960938,255652,0.0,0.0
2015-08-14 00:00:00+05:30,530.7087538239327,544.1592610879981,529.2467471935129,541.4910888671875,179769,0.0,0.0
2015-08-17 00:00:00+05:30,541.6739282872009,544.3055522535312,535.4969621928028,539.2615966796875,113743,0.0,0.0
2015-08-18 00:00:00+05:30,539.4954429087134,547.9604621634727,537.3609281919671,542.4925537109375,208459,0.0,0.0
2015-08-19 00:00:00+05:30,542.4049178729392,549.7149517416876,538.8960669177848,546.2719116210938,597220,0.0,0.0
2015-08-20 00:00:00+05:30,536.7030506908366,545.3434691010445,530.854966146748,539.912109375,319157,0.0,0.0
2015-08-21 00:00:00+05:30,533.9252913900008,536.1182727355938,523.5230731062384,530.014404296875,436964,0.0,0.0
2015-08-24 00:00:00+05:30,519.0128128965094,523.1649103106181,497.2289036145188,505.0141296386719,933779,0.0,0.0
2015-08-25 00:00:00+05:30,506.73919524216757,510.96438953632304,491.62201887609484,505.6207580566406,560636,0.0,0.0
2015-08-26 00:00:00+05:30,505.5183795016011,511.2348424383714,495.3282258211145,498.8223876953125,430736,0.0,0.0
2015-08-27 00:00:00+05:30,500.00663956784933,514.8167946542081,492.5504111631843,512.3094482421875,531045,0.0,0.0
2015-08-28 00:00:00+05:30,517.1121277778669,519.7510379837964,503.16456899507705,504.3780212402344,383738,0.0,0.0
2015-08-31 00:00:00+05:30,504.39264010269136,510.7596932176041,499.8604252808599,503.88824462890625,143969,0.0,0.0
2015-09-01 00:00:00+05:30,500.006620518305,504.3633783531583,493.1351719247175,500.05780029296875,420244,0.0,0.0
2015-09-02 00:00:00+05:30,500.73766241886534,504.24645530910874,495.1089280418147,499.18792724609375,451222,0.0,0.0
2015-09-03 00:00:00+05:30,503.10909530353973,506.3770016215914,499.01687586196414,503.89666748046875,314718,3.585742,0.0
2015-09-04 00:00:00+05:30,500.7832693316493,503.87451617330265,489.1837280185372,496.7646484375,424424,0.0,0.0
2015-09-07 00:00:00+05:30,496.8087938274429,501.96091081489027,493.12876017344166,498.8254699707031,357912,0.0,0.0
2015-09-08 00:00:00+05:30,499.7528886939007,506.3770313801196,496.11699043082984,504.0364990234375,140898,0.0,0.0
2015-09-09 00:00:00+05:30,507.86375877507777,516.9755717694716,506.7155896357999,515.9010009765625,186878,0.0,0.0
2015-09-10 00:00:00+05:30,509.32847601701053,512.265131719368,504.19842643524777,510.1601257324219,365229,0.0,0.0
2015-09-11 00:00:00+05:30,509.3211051887041,517.4172734842367,506.3770545769733,509.7626953125,315178,0.0,0.0
2015-09-14 00:00:00+05:30,510.64581187741095,515.0177510295093,508.7763326158218,511.8307800292969,220313,0.0,0.0
2015-09-15 00:00:00+05:30,509.32108067958586,512.3607973598886,507.5399307274652,508.8352966308594,284330,0.0,0.0
2015-09-16 00:00:00+05:30,510.2411330821189,512.4712097458773,507.14988582157224,510.29266357421875,268231,0.0,0.0
2015-09-18 00:00:00+05:30,512.2651395593831,522.4221196704881,511.52915604305724,514.7528686523438,194830,0.0,0.0
2015-09-21 00:00:00+05:30,511.0875337751277,512.8540107574984,504.90503901647156,509.11505126953125,259722,0.0,0.0
2015-09-22 00:00:00+05:30,509.64492768448,512.2651220756426,498.72983834285895,504.7872619628906,849062,0.0,0.0
2015-09-23 00:00:00+05:30,500.48886988930434,508.73223351806143,498.2808031854624,506.6272277832031,219969,0.0,0.0
2015-09-24 00:00:00+05:30,504.75778316838773,510.49868712212174,502.9913646195173,505.3392333984375,595619,0.0,0.0
2015-09-28 00:00:00+05:30,505.641129338505,511.3673031981688,504.1691038629128,507.87860107421875,328865,0.0,0.0
2015-09-29 00:00:00+05:30,501.960949917814,515.0619802125244,497.5596055683348,506.5094909667969,447917,0.0,0.0
2015-09-30 00:00:00+05:30,507.70187949343307,521.6934854557489,505.7146657242156,517.8367919921875,513619,0.0,0.0
2015-10-01 00:00:00+05:30,520.5232206457405,525.5133517772259,515.4299703077737,519.5001220703125,173573,0.0,0.0
2015-10-05 00:00:00+05:30,523.7542536370651,535.3023234247274,520.6704013698137,532.1595458984375,419343,0.0,0.0
2015-10-06 00:00:00+05:30,532.7263262254206,539.4608669084922,524.7774126726165,530.3931884765625,356246,0.0,0.0
2015-10-07 00:00:00+05:30,529.9294145461724,537.2895404515464,526.9853641840228,536.4946899414062,215089,0.0,0.0
2015-10-08 00:00:00+05:30,536.538763124217,540.5205846611442,535.1035372842855,537.900390625,231207,0.0,0.0
2015-10-09 00:00:00+05:30,538.7910418588543,542.993659009109,534.3970340637559,536.2444458007812,237396,0.0,0.0
