Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-27 00:00:00+05:30,364.8103480881179,367.2632505350916,353.84899144954164,359.1571960449219,3351408,0.0,0.0
2015-07-28 00:00:00+05:30,359.38722067350875,363.6989474304071,352.66093161127026,353.8873596191406,2392180,0.0,0.0
2015-07-29 00:00:00+05:30,357.9689630753174,365.6342513638681,354.6345579912771,364.61859130859375,2906782,0.0,0.0
2015-07-30 00:00:00+05:30,367.8956795503151,372.91643618923996,365.27030314280836,367.129150390625,3093446,0.0,0.0
2015-07-31 00:00:00+05:30,366.4009141241313,385.56414185028876,366.4009141241313,382.5938415527344,3933792,0.0,0.0
2015-08-03 00:00:00+05:30,365.04032326306316,369.2562332892377,358.0840623628305,359.8279113769531,7071618,0.0,0.0
2015-08-04 00:00:00+05:30,361.2651633713306,364.10133046038266,356.4360392927956,357.5475158691406,3809446,0.0,0.0
2015-08-05 00:00:00+05:30,359.8471442175213,362.1850489329526,356.89600210324835,359.2722473144531,2358616,0.0,0.0
2015-08-06 00:00:00+05:30,362.64489488750223,364.1012953905424,360.9010459933643,362.5682373046875,1869728,0.0,0.0
2015-08-07 00:00:00+05:30,364.4947255123516,364.97635173528016,360.44906523975146,361.9324645996094,1818186,2.5,0.0
2015-08-10 00:00:00+05:30,361.8939626034288,366.03594833458334,358.36844906270676,360.81512451171875,2216746,0.0,0.0
2015-08-11 00:00:00+05:30,362.6453332878633,364.49477352413896,361.0270642622814,362.33709716796875,1718378,0.0,0.0
2015-08-12 00:00:00+05:30,362.87647255583585,375.1290394991344,362.452650867902,374.0502014160156,4219772,0.0,0.0
2015-08-13 00:00:00+05:30,376.74728059278794,381.0241354339468,368.38624491075404,372.02734375,3156994,0.0,0.0
2015-08-14 00:00:00+05:30,372.6245411116612,379.0976159159913,370.601711114534,375.16754150390625,1578496,0.0,0.0
2015-08-17 00:00:00+05:30,376.207923185507,377.67206234976084,370.6595791224412,373.144775390625,1681246,0.0,0.0
2015-08-18 00:00:00+05:30,375.2637497299519,379.8873597102577,371.8153025829278,373.5876770019531,3223016,0.0,0.0
2015-08-19 00:00:00+05:30,375.68771156638053,384.41478807073776,374.3198978063416,380.73516845703125,3291464,0.0,0.0
2015-08-20 00:00:00+05:30,382.39203350403875,382.39203350403875,368.54045599055695,370.3706359863281,2518670,0.0,0.0
2015-08-21 00:00:00+05:30,368.73302942477676,376.63169933408494,362.1829129146187,371.77691650390625,3595260,0.0,0.0
2015-08-24 00:00:00+05:30,363.7241187330104,365.57355870115316,354.11085474743805,357.5207824707031,4216894,0.0,0.0
2015-08-25 00:00:00+05:30,358.32994308482455,359.75556154026395,342.8793818273924,352.18438720703125,5470038,0.0,0.0
2015-08-26 00:00:00+05:30,351.43296286449817,360.21784273249267,340.60601632254463,350.62384033203125,4808772,0.0,0.0
2015-08-27 00:00:00+05:30,349.8917024820285,357.5399386833385,348.85140897080345,351.8182067871094,4055770,0.0,0.0
2015-08-28 00:00:00+05:30,356.24925493116365,367.92389272526134,356.2107342422798,366.8835754394531,3081798,0.0,0.0
2015-08-31 00:00:00+05:30,369.1953464396048,377.5949017965977,369.1953464396048,374.1464538574219,5442574,0.0,0.0
2015-09-01 00:00:00+05:30,372.5861570214023,376.2465174057904,356.7888122045693,366.806640625,2847484,0.0,0.0
2015-09-02 00:00:00+05:30,366.0358821615643,373.3373394617465,363.76259727611574,365.612060546875,4090120,0.0,0.0
2015-09-03 00:00:00+05:30,370.6595930244374,372.4897729276246,366.2286311535632,370.2742919921875,2251964,0.0,0.0
