Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-27 00:00:00+05:30,1333.215864665178,1335.0959629025067,1304.2422961736795,1310.8951416015625,239786,0.0,0.0
2015-07-28 00:00:00+05:30,1318.2227914826137,1318.2227914826137,1266.928620443171,1283.9945068359375,118691,0.0,0.0
2015-07-29 00:00:00+05:30,1274.6421694728554,1294.8898892602456,1267.8929295437251,1277.0526123046875,197121,0.0,0.0
2015-07-30 00:00:00+05:30,1292.4012709603053,1303.4893044396217,1278.3113982057966,1286.2520751953125,172360,5.75,0.0
2015-07-31 00:00:00+05:30,1286.9784937752083,1324.7453570236908,1286.9784937752083,1316.85302734375,210203,0.0,0.0
2015-08-03 00:00:00+05:30,1342.1761626872292,1342.1761626872292,1312.1563495246721,1335.10693359375,197974,0.0,0.0
2015-08-04 00:00:00+05:30,1338.3023856046323,1344.1126709256364,1309.0573301064674,1325.2777099609375,162803,0.0,0.0
2015-08-05 00:00:00+05:30,1336.9953122825573,1344.2097037774317,1320.920210591365,1330.458740234375,132363,0.0,0.0
2015-08-06 00:00:00+05:30,1337.0921188847572,1396.4054574918123,1336.4142994420497,1385.995361328125,457090,0.0,0.0
2015-08-07 00:00:00+05:30,1386.7217059429952,1417.5646196851558,1385.801791201637,1391.466796875,325877,0.0,0.0
2015-08-10 00:00:00+05:30,1390.595409781247,1409.9630338729078,1390.595409781247,1399.891845703125,200671,0.0,0.0
2015-08-11 00:00:00+05:30,1408.994313102177,1429.5239424074798,1353.5060361679466,1382.799560546875,378403,0.0,0.0
2015-08-12 00:00:00+05:30,1375.1010248049638,1375.1010248049638,1297.6790108686594,1320.0001220703125,226751,0.0,0.0
2015-08-13 00:00:00+05:30,1326.682069092482,1341.207785177436,1287.6079164660712,1294.4833984375,168700,0.0,0.0
2015-08-14 00:00:00+05:30,1298.5987319561668,1331.5236811631091,1296.8555991256953,1309.6866455078125,168265,0.0,0.0
2015-08-17 00:00:00+05:30,1324.7452008056491,1339.0772868120437,1291.2392420297256,1330.9912109375,93833,0.0,0.0
2015-08-18 00:00:00+05:30,1337.3340430678977,1343.0958622255662,1297.6304255691405,1310.0740966796875,123985,0.0,0.0
2015-08-19 00:00:00+05:30,1312.1562783832878,1355.5397952406327,1286.6878103451984,1332.734375,347458,0.0,0.0
