Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-27 00:00:00+05:30,3058.591613764729,3100.843341254443,2982.0790198425775,2999.35302734375,195346,0.0,0.0
2015-07-28 00:00:00+05:30,2985.858883328849,3047.011476616327,2985.858883328849,2993.227783203125,121452,0.0,0.0
2015-07-29 00:00:00+05:30,3000.2141490409044,3019.2584771354022,2949.110116323481,3001.649658203125,245141,0.0,0.0
2015-07-30 00:00:00+05:30,3011.697267720135,3056.4851861137904,2995.4281690384564,3024.473388671875,273988,0.0,0.0
2015-07-31 00:00:00+05:30,3033.7090397814763,3070.8888165815265,3001.4100870708694,3013.75537109375,408966,0.0,0.0
2015-08-03 00:00:00+05:30,3013.7553956316456,3042.9440790596254,3005.1423415053564,3027.488525390625,105250,0.0,0.0
2015-08-04 00:00:00+05:30,3052.848912737611,3052.848912737611,2971.503408793192,3009.83154296875,187452,0.0,0.0
2015-08-05 00:00:00+05:30,3028.8761015610457,3091.1293887664037,3013.5161084886763,3078.114013671875,199816,0.0,0.0
2015-08-06 00:00:00+05:30,3081.559318154605,3116.0115341339733,3063.376204165494,3086.96630859375,223940,0.0,0.0
2015-08-07 00:00:00+05:30,3092.660781994495,3100.2210361787374,3052.8492376632726,3064.763916015625,127506,0.0,0.0
2015-08-10 00:00:00+05:30,3080.6025945483016,3090.029197964393,3019.928502080372,3038.063720703125,87980,0.0,0.0
2015-08-11 00:00:00+05:30,3045.0972307056536,3064.4766017777506,3012.4634670126434,3019.736572265625,181332,0.0,0.0
2015-08-12 00:00:00+05:30,3011.793846348714,3011.793846348714,2923.6534953075166,2932.0751953125,220889,0.0,0.0
2015-08-13 00:00:00+05:30,2933.223173878127,2973.4174229165874,2900.1585722855407,2937.86474609375,110660,0.0,0.0
2015-08-14 00:00:00+05:30,2946.647014442988,3007.499500748261,2944.2474647569597,2979.184814453125,235010,9.0,0.0
2015-08-17 00:00:00+05:30,2994.638466621347,3004.2366668348773,2940.3605975476235,2957.973388671875,95647,0.0,0.0
2015-08-18 00:00:00+05:30,2957.301443695207,3018.6338468835693,2942.3761960916236,3002.748779296875,289898,0.0,0.0
2015-08-19 00:00:00+05:30,3018.633696780793,3054.3869893738242,2985.039999042374,3034.27880859375,237756,0.0,0.0
2015-08-20 00:00:00+05:30,3034.950600299458,3042.5811218305885,2899.615990988192,2922.69970703125,294583,0.0,0.0
2015-08-21 00:00:00+05:30,2908.2545451678648,2908.2545451678648,2808.2413499197214,2853.44873046875,475339,0.0,0.0
2015-08-24 00:00:00+05:30,2794.0836328356786,2794.0836328356786,2687.495591183432,2727.951904296875,495165,0.0,0.0
2015-08-25 00:00:00+05:30,2731.83949326273,2822.494440622218,2678.857478919214,2775.9912109375,760739,0.0,0.0
2015-08-26 00:00:00+05:30,2765.241292211552,2808.4331902155504,2735.4868735865753,2788.373046875,569258,0.0,0.0
2015-08-27 00:00:00+05:30,2807.4734818287525,2823.790421723142,2737.3105465504573,2784.48583984375,653750,0.0,0.0
2015-08-28 00:00:00+05:30,2795.0921810906566,2849.6097748015604,2795.0921810906566,2828.349853515625,403751,0.0,0.0
2015-08-31 00:00:00+05:30,2829.5494675380755,2836.6042385386163,2762.7458992667594,2773.68798828125,303137,0.0,0.0
2015-09-01 00:00:00+05:30,2724.928854128458,2788.276971202244,2666.2359575720575,2720.225830078125,263764,0.0,0.0
2015-09-02 00:00:00+05:30,2754.6830367739503,2793.075831711566,2729.103930879173,2770.13623046875,240078,0.0,0.0
2015-09-03 00:00:00+05:30,2767.1612182372946,2900.5762058664945,2767.1612182372946,2883.203369140625,233282,0.0,0.0
2015-09-04 00:00:00+05:30,2874.660710621637,2874.660710621637,2774.935512923806,2797.97119140625,382219,0.0,0.0
2015-09-07 00:00:00+05:30,2794.9958836473043,2826.86186127872,2735.4870427180003,2739.662353515625,186676,0.0,0.0
2015-09-08 00:00:00+05:30,2747.484605019414,2778.6787533733464,2696.134237729095,2768.024658203125,289885,0.0,0.0
2015-09-09 00:00:00+05:30,2793.0760050251256,2878.4999790619763,2793.0760050251256,2865.0625,211211,0.0,0.0
2015-09-10 00:00:00+05:30,2813.2319065057663,2859.2552202390016,2785.493207301284,2845.289794921875,156082,0.0,0.0
2015-09-11 00:00:00+05:30,2873.557018183662,2877.3962979397634,2806.2255088624047,2823.982177734375,120249,0.0,0.0
