Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-27 00:00:00+05:30,3891.258497471466,3891.258497471466,3822.498563532688,3833.048828125,220316,0.0,0.0
2015-07-28 00:00:00+05:30,3860.387458606311,3891.67137514057,3808.737213833009,3850.342041015625,940179,0.0,0.0
2015-07-29 00:00:00+05:30,3875.984299679604,3953.597653332097,3826.7194114783347,3920.75439453125,819323,0.0,0.0
2015-07-30 00:00:00+05:30,3954.056029971145,3961.3953451079824,3927.496704137216,3941.625244140625,294361,0.0,0.0
2015-07-31 00:00:00+05:30,3942.1292729750726,3999.0089599484154,3930.386549040477,3973.734375,297226,0.0,0.0
2015-08-03 00:00:00+05:30,4018.2743163422488,4072.4017557632974,4018.2743163422488,4061.4384765625,341893,0.0,0.0
2015-08-04 00:00:00+05:30,4081.5760664074846,4086.1174462032914,4047.1273399272027,4072.21826171875,313075,0.0,0.0
2015-08-05 00:00:00+05:30,4088.9154391615843,4113.6856246804,4057.0352929845894,4102.35546875,198485,0.0,0.0
2015-08-06 00:00:00+05:30,4092.584818808627,4108.502045052253,4064.190669632411,4084.419921875,184121,0.0,0.0
2015-08-07 00:00:00+05:30,4083.1357691157154,4099.190518441402,4064.23694603253,4085.199951171875,144268,0.0,0.0
2015-08-10 00:00:00+05:30,4100.841318443549,4135.65736519534,4078.823378478752,4125.7490234375,241899,0.0,0.0
2015-08-11 00:00:00+05:30,4137.538522761346,4159.556466119721,4096.30057049724,4132.30908203125,216773,0.0,0.0
2015-08-12 00:00:00+05:30,4132.30908203125,4132.30908203125,4132.30908203125,4132.30908203125,0,0.0,0.0
2015-08-13 00:00:00+05:30,4107.264555217236,4149.190575403418,4064.2835979887386,4121.8056640625,261773,0.0,0.0
2015-08-14 00:00:00+05:30,4137.080332864185,4210.0147793577435,4119.649458859435,4194.87744140625,181419,0.0,0.0
2015-08-17 00:00:00+05:30,4206.298247456835,4208.178767309259,4160.931937896477,4174.05078125,157066,0.0,0.0
2015-08-18 00:00:00+05:30,4178.822122112038,4264.141651718278,4161.391250472055,4251.2978515625,172443,0.0,0.0
2015-08-19 00:00:00+05:30,4244.875369214447,4299.920219474414,4225.334626554614,4286.021484375,255128,0.0,0.0
2015-08-20 00:00:00+05:30,4247.628366979642,4304.874931837541,4221.252704873667,4251.435546875,279387,0.0,0.0
2015-08-21 00:00:00+05:30,4230.197388841678,4232.812109219776,4154.969415325083,4190.15234375,310480,0.0,0.0
2015-08-24 00:00:00+05:30,3990.7519489004867,4084.8326001455453,3860.066111069541,3891.487548828125,930804,0.0,0.0
2015-08-25 00:00:00+05:30,3943.9643364561316,4008.183341701986,3726.6289640081923,3852.222900390625,915511,0.0,0.0
2015-08-26 00:00:00+05:30,3873.4497965886408,3928.2705113017178,3794.448681302825,3882.724853515625,612412,25.0,0.0
2015-08-27 00:00:00+05:30,3926.9780443312334,3943.498026352286,3863.297319288024,3879.678955078125,795947,0.0,0.0
2015-08-28 00:00:00+05:30,3922.363779361917,3961.125962593258,3853.1455950202358,3881.617431640625,372560,0.0,0.0
2015-08-31 00:00:00+05:30,3875.2955969153636,3906.6745086312776,3823.012882669491,3845.947265625,298281,0.0,0.0
2015-09-01 00:00:00+05:30,3848.530949015127,3875.7108022800426,3734.2747573113807,3748.34912109375,605386,0.0,0.0
2015-09-02 00:00:00+05:30,3768.2374188217277,3774.6515912598475,3700.8650623255276,3719.3232421875,392078,0.0,0.0
2015-09-03 00:00:00+05:30,3746.088167336368,3841.424500430234,3728.5990843463305,3823.84326171875,514445,0.0,0.0
2015-09-04 00:00:00+05:30,3818.0749971294717,3820.56703198807,3738.88935023966,3750.056640625,316141,0.0,0.0
2015-09-07 00:00:00+05:30,3754.3017239312676,3810.2301038233536,3733.1671963099107,3755.870849609375,300049,0.0,0.0
2015-09-08 00:00:00+05:30,3789.4648165698313,3835.471925963628,3762.700452302777,3820.197509765625,292997,0.0,0.0
2015-09-09 00:00:00+05:30,3885.447253454058,3986.0443438641514,3864.820145246717,3973.261962890625,589734,0.0,0.0
2015-09-10 00:00:00+05:30,3926.9781054150294,3985.0754118130994,3899.4291794595433,3969.847412109375,321362,0.0,0.0
2015-09-11 00:00:00+05:30,3995.273596782992,4023.883779619738,3976.4463407860103,3984.890869140625,281728,0.0,0.0
2015-09-14 00:00:00+05:30,3996.1966496637706,4011.8861053321966,3954.6657376002904,3986.506103515625,207396,0.0,0.0
2015-09-15 00:00:00+05:30,4038.1882018549045,4078.427123110804,3986.9667539739885,3991.581298828125,734807,0.0,0.0
2015-09-16 00:00:00+05:30,4039.573653496324,4039.573653496324,3996.2893012323616,4019.823486328125,418079,0.0,0.0
2015-09-18 00:00:00+05:30,4041.696240640643,4133.064255087869,4019.8235621110844,4061.585205078125,621252,0.0,0.0
2015-09-21 00:00:00+05:30,4058.908918160279,4161.397810164211,4048.8952626653163,4144.09326171875,642858,0.0,0.0
2015-09-22 00:00:00+05:30,4160.473622080852,4171.456148657274,4098.177266825648,4128.2177734375,924289,0.0,0.0
2015-09-23 00:00:00+05:30,4115.251529688844,4174.317709975924,4073.028439874253,4150.921875,880695,0.0,0.0
2015-09-24 00:00:00+05:30,4152.6297673488125,4249.073774613608,4139.016857232489,4214.60302734375,1098076,0.0,0.0
2015-09-28 00:00:00+05:30,4217.694568708666,4259.225478028555,4168.549659346799,4186.54638671875,684352,0.0,0.0
2015-09-29 00:00:00+05:30,4162.273427675971,4374.588452814842,4122.634307747658,4321.33642578125,1222175,0.0,0.0
2015-09-30 00:00:00+05:30,4346.901703596739,4396.2313734611735,4298.494942798886,4324.3828125,835777,0.0,0.0
2015-10-01 00:00:00+05:30,4356.1312446585,4357.884681938459,4217.694870357912,4227.2470703125,1087189,0.0,0.0
2015-10-05 00:00:00+05:30,4217.694451333599,4217.694451333599,4050.6479096068197,4073.7666015625,1949365,0.0,0.0
2015-10-06 00:00:00+05:30,4106.022555251816,4106.022555251816,4003.625611115444,4018.34619140625,1159174,0.0,0.0
2015-10-07 00:00:00+05:30,4016.7304981173565,4095.777559960062,4010.085373387821,4028.0361328125,801302,0.0,0.0
2015-10-08 00:00:00+05:30,4042.34208790913,4067.260635026378,3998.22721067577,4018.11572265625,726218,0.0,0.0
2015-10-09 00:00:00+05:30,4051.5709008885055,4058.2160265852795,3934.130719308081,3946.682373046875,816648,0.0,0.0
2015-10-12 00:00:00+05:30,3978.568822556369,3989.4130046816886,3891.446292034838,3905.613037109375,837794,0.0,0.0
