Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-27 00:00:00+05:30,773.4238119707568,776.9665577788097,764.0334566377786,768.3871459960938,1305606,0.0,0.0
2015-07-28 00:00:00+05:30,762.5396810311842,781.9606468788858,761.0457605813609,772.3568725585938,1648693,0.0,0.0
2015-07-29 00:00:00+05:30,773.5519658076595,784.5642615222155,765.740875831402,767.6189575195312,1332413,0.0,0.0
2015-07-30 00:00:00+05:30,772.5702893697469,797.7108467760769,767.6190205879183,785.972900390625,1997547,0.0,0.0
2015-07-31 00:00:00+05:30,785.6313294176026,792.3753332915304,779.5703022173421,786.7838134765625,1616033,0.0,0.0
2015-08-03 00:00:00+05:30,786.2288429856034,789.4727735022432,773.8506473034196,776.5823974609375,1813626,0.0,0.0
2015-08-04 00:00:00+05:30,777.2653173310679,780.6373189692445,768.3444693857502,775.2164916992188,2728548,0.0,0.0
2015-08-05 00:00:00+05:30,777.4361071411319,779.2714636113071,772.5701850575776,775.6433715820312,2869226,0.0,0.0
2015-08-06 00:00:00+05:30,776.8385402770845,777.1800286088378,770.4786978507585,774.9177856445312,1105175,0.0,0.0
2015-08-07 00:00:00+05:30,774.9177376290231,776.0274964827523,769.0701280626571,772.4420776367188,849340,0.0,0.0
2015-08-10 00:00:00+05:30,772.5700791210668,775.9847535039223,769.1554047382112,773.5518188476562,1089645,0.0,0.0
2015-08-11 00:00:00+05:30,770.8629254997966,773.295860735432,755.4968871177408,758.2286376953125,1430428,0.0,0.0
2015-08-12 00:00:00+05:30,758.9116717313835,758.9116717313835,733.8137845806303,739.5760498046875,1406250,0.0,0.0
2015-08-13 00:00:00+05:30,739.2772576686621,750.3749532225796,725.6185554484558,739.7467651367188,976700,0.0,0.0
2015-08-14 00:00:00+05:30,743.5455383408828,750.3748888652536,732.0210093310068,743.161376953125,742844,0.0,0.0
2015-08-17 00:00:00+05:30,746.4906949866906,750.3748776184476,734.1551703661718,744.9541015625,373170,0.0,0.0
2015-08-18 00:00:00+05:30,744.3992802067916,749.3932224262861,741.0272776337158,745.1248779296875,606035,0.0,0.0
2015-08-19 00:00:00+05:30,742.1367748762126,755.7101264267803,735.350151204725,747.9844360351562,548163,0.0,0.0
2015-08-20 00:00:00+05:30,742.6918229547204,769.8811521834367,740.1308166686696,744.4418334960938,1086427,0.0,0.0
2015-08-21 00:00:00+05:30,740.1308602964231,758.057905355506,734.9661744025444,754.7713012695312,1428246,0.0,0.0
2015-08-24 00:00:00+05:30,738.7223370530169,751.2286068610355,721.3075233380716,726.6002807617188,2392818,0.0,0.0
2015-08-25 00:00:00+05:30,735.0087654645125,749.5211336560301,729.9720991918173,739.2344360351562,2303018,0.0,0.0
2015-08-26 00:00:00+05:30,739.4906150416324,741.454042906118,725.6184967219481,729.8868408203125,1894521,0.0,0.0
2015-08-27 00:00:00+05:30,734.710148234094,737.9540795830306,726.4722226353057,732.2771606445312,2087603,0.0,0.0
2015-08-28 00:00:00+05:30,742.6918268175834,743.1186612008119,727.3257890213575,729.4599609375,1427528,0.0,0.0
2015-08-31 00:00:00+05:30,736.6307994470455,742.6918268476127,724.5940385772313,734.9234619140625,1990625,0.0,0.0
2015-09-01 00:00:00+05:30,729.8867880959463,735.307563867768,724.2098700136776,728.8197021484375,1483369,0.0,0.0
2015-09-02 00:00:00+05:30,731.5940640994081,736.2038958465727,703.593741611813,709.0571899414062,1463479,0.0,0.0
